Latitude (decimal degrees):	49.418
Longitude (decimal degrees):	2.826
Elevation (m):	43
Radiation database:	PVGIS-SARAH3


Slope: 38 deg. (optimum)
Azimuth: -3 deg. (optimum)
Nominal power of the PV system (c-Si) (kWp):	1.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20221008:1010,512.71,622.19,31.79,14.84,3.38,0.0
20221008:1110,555.5,683.06,34.52,15.3,2.62,0.0
20221008:1210,718.73,907.97,34.25,15.95,2.28,0.0
20221008:1310,674.36,847.8,31.02,16.35,2.21,0.0
20221008:1410,538.15,666.29,25.3,16.46,2.14,0.0
20221008:1510,366.02,454.95,17.77,16.27,1.93,0.0
20221008:1610,140.03,196.67,9.03,15.72,1.59,0.0
20221008:1710,0.0,0.0,0.0,14.48,1.72,0.0
20221008:1810,0.0,0.0,0.0,12.75,1.93,0.0
20221008:1910,0.0,0.0,0.0,11.23,2.0,0.0
20221008:2010,0.0,0.0,0.0,10.18,2.07,0.0
20221008:2110,0.0,0.0,0.0,9.29,2.14,0.0
20221008:2210,0.0,0.0,0.0,8.64,2.34,0.0
20221008:2310,0.0,0.0,0.0,8.2,2.41,0.0
20221009:0010,0.0,0.0,0.0,7.8,2.41,0.0
20221009:0110,0.0,0.0,0.0,7.41,2.34,0.0
20221009:0210,0.0,0.0,0.0,7.07,2.28,0.0
20221009:0310,0.0,0.0,0.0,6.76,2.34,0.0
20221009:0410,0.0,0.0,0.0,6.54,2.41,0.0
20221009:0510,0.0,0.0,0.0,6.4,2.55,0.0
20221009:0610,0.0,0.0,0.0,6.24,2.55,0.0
20221009:0710,204.1,254.85,10.38,6.92,2.48,0.0
20221009:0810,426.77,505.95,18.92,9.1,2.62,0.0
20221009:0910,591.01,709.33,26.15,11.45,3.1,0.0
20221009:1010,687.09,842.94,31.44,13.37,3.03,0.0
20221009:1110,711.5,885.11,34.15,15.01,2.97,0.0
20221009:1210,727.09,911.68,33.86,16.36,3.03,0.0
20221009:1310,653.09,812.1,30.63,17.25,3.24,0.0
20221009:1410,531.6,655.65,24.93,17.78,3.17,0.0
20221009:1510,363.23,451.69,17.42,17.87,3.1,0.0
20221009:1610,135.17,191.6,8.69,17.24,2.41,0.0
20221009:1710,0.0,0.0,0.0,15.4,2.62,0.0
20221009:1810,0.0,0.0,0.0,13.68,2.69,0.0
20221009:1910,0.0,0.0,0.0,12.66,2.55,0.0
20221009:2010,0.0,0.0,0.0,11.74,2.62,0.0
20221009:2110,0.0,0.0,0.0,11.14,2.76,0.0
20221009:2210,0.0,0.0,0.0,10.75,2.69,0.0
20221009:2310,0.0,0.0,0.0,10.34,2.62,0.0
20221010:0010,0.0,0.0,0.0,10.06,2.62,0.0
20221010:0110,0.0,0.0,0.0,9.83,2.55,0.0
20221010:0210,0.0,0.0,0.0,9.64,2.48,0.0
20221010:0310,0.0,0.0,0.0,9.54,2.48,0.0
20221010:0410,0.0,0.0,0.0,9.54,2.41,0.0
20221010:0510,0.0,0.0,0.0,9.67,2.34,0.0
20221010:0610,0.0,0.0,0.0,9.92,2.34,0.0
20221010:0710,83.03,115.41,10.12,11.45,2.14,0.0
20221010:0810,111.03,147.27,18.64,13.51,1.86,0.0
20221010:0910,344.22,420.52,25.84,15.49,2.41,0.0
20221010:1010,390.77,478.79,31.09,16.9,3.03,0.0
20221010:1110,418.36,514.26,33.77,17.76,3.31,0.0
20221010:1210,572.91,711.93,33.48,18.32,3.17,0.0
20221010:1310,626.03,782.96,30.25,18.9,3.17,0.0
20221010:1410,340.0,419.25,24.57,18.01,3.03,0.0
20221010:1510,114.6,153.97,17.06,17.43,2.83,0.0
20221010:1610,14.97,31.08,8.35,16.86,3.24,0.0
20221010:1710,0.0,0.0,0.0,15.81,3.86,0.0
20221010:1810,0.0,0.0,0.0,14.55,4.07,0.0
20221010:1910,0.0,0.0,0.0,14.45,3.79,0.0
20221010:2010,0.0,0.0,0.0,13.48,3.52,0.0
20221010:2110,0.0,0.0,0.0,12.64,3.66,0.0
20221010:2210,0.0,0.0,0.0,11.72,3.79,0.0
20221010:2310,0.0,0.0,0.0,11.29,3.66,0.0
20221011:0010,0.0,0.0,0.0,10.61,3.31,0.0
20221011:0110,0.0,0.0,0.0,10.1,3.03,0.0
20221011:0210,0.0,0.0,0.0,9.27,2.76,0.0
20221011:0310,0.0,0.0,0.0,8.57,2.69,0.0
20221011:0410,0.0,0.0,0.0,8.08,2.69,0.0
20221011:0510,0.0,0.0,0.0,7.7,2.62,0.0
20221011:0610,0.0,0.0,0.0,7.28,2.62,0.0
20221011:0710,228.59,284.66,9.85,7.61,2.83,0.0
20221011:0810,413.49,489.73,18.35,9.28,2.9,0.0
20221011:0910,574.8,687.98,25.52,11.39,3.24,0.0
20221011:1010,691.36,842.37,30.74,13.14,3.59,0.0
20221011:1110,0.0,0.0,0.0,14.42,3.72,0.0
20221011:1210,733.59,910.01,33.09,15.32,3.52,0.0
20221011:1310,660.93,817.09,29.87,15.82,3.17,0.0
20221011:1410,531.48,651.2,24.2,16.09,2.97,0.0
20221011:1510,347.94,429.88,16.71,15.96,2.83,0.0
20221011:1610,126.39,179.36,8.01,15.21,2.41,0.0
20221011:1710,0.0,0.0,0.0,13.43,2.55,0.0
20221011:1810,0.0,0.0,0.0,11.77,2.69,0.0
20221011:1910,0.0,0.0,0.0,10.95,2.69,0.0
20221011:2010,0.0,0.0,0.0,10.11,2.48,0.0
20221011:2110,0.0,0.0,0.0,9.45,2.21,0.0
20221011:2210,0.0,0.0,0.0,8.81,1.93,0.0
20221011:2310,0.0,0.0,0.0,8.14,1.86,0.0
20221012:0010,0.0,0.0,0.0,7.49,1.72,0.0
20221012:0110,0.0,0.0,0.0,7.01,1.59,0.0
20221012:0210,0.0,0.0,0.0,7.29,1.17,0.0
20221012:0310,0.0,0.0,0.0,6.87,1.17,0.0
20221012:0410,0.0,0.0,0.0,6.79,1.1,0.0
20221012:0510,0.0,0.0,0.0,7.05,0.97,0.0
20221012:0610,0.0,0.0,0.0,7.18,0.97,0.0
20221012:0710,102.05,135.82,9.59,6.6,1.03,0.0
20221012:0810,296.89,358.85,18.06,9.34,0.62,0.0
20221012:0910,551.31,680.82,25.2,11.88,0.69,0.0
20221012:1010,658.0,833.88,30.4,13.97,0.9,0.0
20221012:1110,0.0,0.0,0.0,15.34,1.38,0.0
20221012:1210,665.58,839.39,32.71,16.33,2.0,0.0
20221012:1310,626.45,784.56,29.49,16.89,2.21,0.0
20221012:1410,303.52,375.48,23.84,17.12,2.28,0.0
20221012:1510,255.95,321.37,16.37,17.1,2.34,0.0
20221012:1610,114.7,165.61,7.68,16.41,1.86,0.0
20221012:1710,0.0,0.0,0.0,15.21,2.07,0.0
20221012:1810,0.0,0.0,0.0,13.83,2.34,0.0
20221012:1910,0.0,0.0,0.0,13.27,2.28,0.0
20221012:2010,0.0,0.0,0.0,12.53,2.55,0.0
20221012:2110,0.0,0.0,0.0,12.47,2.62,0.0
20221012:2210,0.0,0.0,0.0,12.39,2.69,0.0
20221012:2310,0.0,0.0,0.0,12.71,2.62,0.0
20221013:0010,0.0,0.0,0.0,12.98,2.48,0.0
20221013:0110,0.0,0.0,0.0,12.9,2.55,0.0
20221013:0210,0.0,0.0,0.0,12.38,2.41,0.0
20221013:0310,0.0,0.0,0.0,12.05,2.14,0.0
20221013:0410,0.0,0.0,0.0,11.71,1.93,0.0
20221013:0510,0.0,0.0,0.0,11.5,1.86,0.0
20221013:0610,0.0,0.0,0.0,11.2,2.07,0.0
20221013:0710,49.13,74.44,9.32,11.58,3.03,0.0
20221013:0810,54.35,80.45,17.77,12.84,3.38,0.0
20221013:0910,178.87,224.54,24.89,14.07,4.21,0.0
20221013:1010,152.58,195.76,30.05,14.82,4.48,0.0
20221013:1110,291.4,354.68,32.66,15.34,5.52,0.0
20221013:1210,55.14,82.28,32.33,15.87,5.79,0.0
20221013:1310,82.9,115.2,29.12,15.14,4.62,0.0
20221013:1410,34.57,56.68,23.47,14.94,4.41,0.0
20221013:1510,11.92,26.51,16.02,15.04,4.21,0.0
20221013:1610,12.55,27.43,7.35,15.07,3.86,0.0
20221013:1710,0.0,0.0,0.0,14.84,3.59,0.0
20221013:1810,0.0,0.0,0.0,14.54,3.38,0.0
20221013:1910,0.0,0.0,0.0,14.22,2.76,0.0
20221013:2010,0.0,0.0,0.0,14.17,2.55,0.0
20221013:2110,0.0,0.0,0.0,14.14,2.55,0.0
20221013:2210,0.0,0.0,0.0,13.94,2.76,0.0
20221013:2310,0.0,0.0,0.0,13.64,2.69,0.0
20221014:0010,0.0,0.0,0.0,13.63,2.55,0.0
20221014:0110,0.0,0.0,0.0,13.7,2.41,0.0
20221014:0210,0.0,0.0,0.0,13.81,2.21,0.0
20221014:0310,0.0,0.0,0.0,13.9,1.79,0.0
20221014:0410,0.0,0.0,0.0,13.91,1.66,0.0
20221014:0510,0.0,0.0,0.0,13.87,1.52,0.0
20221014:0610,0.0,0.0,0.0,13.85,1.72,0.0
20221014:0710,8.32,21.03,9.06,13.55,2.28,0.0
20221014:0810,13.26,28.34,17.49,13.93,2.48,0.0
20221014:0910,118.77,156.75,24.57,14.82,3.79,0.0
20221014:1010,46.32,71.31,29.7,14.7,2.69,0.0
20221014:1110,190.71,240.24,32.29,14.69,2.83,0.0
20221014:1210,97.6,132.57,31.95,14.72,2.69,0.0
20221014:1310,74.43,105.14,28.75,14.56,2.62,0.0
20221014:1410,36.02,58.51,23.12,14.62,2.21,0.0
20221014:1510,7.11,19.2,15.68,14.43,2.0,0.0
20221014:1610,54.86,85.88,7.02,14.32,1.52,0.0
20221014:1710,0.0,0.0,0.0,14.16,1.24,0.0
20221014:1810,0.0,0.0,0.0,14.11,0.76,0.0
20221014:1910,0.0,0.0,0.0,14.07,2.28,0.0
20221014:2010,0.0,0.0,0.0,14.19,2.97,0.0
20221014:2110,0.0,0.0,0.0,14.03,3.24,0.0
20221014:2210,0.0,0.0,0.0,13.79,3.17,0.0
20221014:2310,0.0,0.0,0.0,13.65,2.9,0.0
20221015:0010,0.0,0.0,0.0,13.47,2.14,0.0
20221015:0110,0.0,0.0,0.0,13.38,2.41,0.0
20221015:0210,0.0,0.0,0.0,13.48,2.41,0.0
20221015:0310,0.0,0.0,0.0,13.77,2.62,0.0
20221015:0410,0.0,0.0,0.0,14.31,3.79,0.0
20221015:0510,0.0,0.0,0.0,15.07,5.31,0.0
20221015:0610,0.0,0.0,0.0,15.4,5.93,0.0
20221015:0710,39.75,63.84,8.79,15.71,5.45,0.0
20221015:0810,65.09,94.38,17.2,16.35,5.38,0.0
20221015:0910,255.88,314.62,24.25,16.94,5.93,0.0
20221015:1010,105.25,142.88,29.36,17.71,4.76,0.0
20221015:1110,247.86,308.61,31.92,17.83,4.76,0.0
20221015:1210,317.93,391.37,31.58,18.13,4.41,0.0
20221015:1310,124.3,165.54,28.38,18.14,4.28,0.0
20221015:1410,203.22,256.43,22.76,18.0,4.28,0.0
20221015:1510,139.98,183.78,15.34,17.87,4.21,0.0
20221015:1610,109.72,160.99,6.69,17.34,3.24,0.0
20221015:1710,0.0,0.0,0.0,16.38,2.9,0.0
20221015:1810,0.0,0.0,0.0,15.81,2.83,0.0
20221015:1910,0.0,0.0,0.0,15.69,3.38,0.0
20221015:2010,0.0,0.0,0.0,15.77,3.66,0.0
20221015:2110,0.0,0.0,0.0,15.36,3.72,0.0
20221015:2210,0.0,0.0,0.0,15.16,4.0,0.0
20221015:2310,0.0,0.0,0.0,14.85,3.79,0.0
20221016:0010,0.0,0.0,0.0,14.6,3.45,0.0
20221016:0110,0.0,0.0,0.0,14.21,3.03,0.0
20221016:0210,0.0,0.0,0.0,13.91,2.76,0.0
20221016:0310,0.0,0.0,0.0,13.74,2.55,0.0
20221016:0410,0.0,0.0,0.0,13.56,2.41,0.0
20221016:0510,0.0,0.0,0.0,13.31,2.28,0.0
20221016:0610,0.0,0.0,0.0,13.19,2.14,0.0
20221016:0710,73.26,104.72,8.52,12.67,1.66,0.0
20221016:0810,140.98,181.95,16.91,13.81,1.52,0.0
20221016:0910,205.25,258.19,23.94,15.24,1.17,0.0
20221016:1010,266.34,332.77,29.02,16.55,1.1,0.0
20221016:1110,208.5,264.74,31.56,18.01,2.55,0.0
20221016:1210,157.76,206.09,31.21,19.02,2.97,0.0
20221016:1310,272.68,341.19,28.01,19.3,2.97,0.0
20221016:1410,111.53,151.47,22.41,19.0,1.93,0.0
20221016:1510,37.4,61.25,15.0,18.72,2.0,0.0
20221016:1610,22.73,42.96,6.37,18.57,2.48,0.0
20221016:1710,0.0,0.0,0.0,17.86,2.76,0.0
20221016:1810,0.0,0.0,0.0,17.56,3.03,0.0
20221016:1910,0.0,0.0,0.0,16.56,2.83,0.0
20221016:2010,0.0,0.0,0.0,16.75,2.97,0.0
20221016:2110,0.0,0.0,0.0,17.05,3.38,0.0
20221016:2210,0.0,0.0,0.0,17.33,3.79,0.0
20221016:2310,0.0,0.0,0.0,17.55,4.07,0.0
20221017:0010,0.0,0.0,0.0,17.84,4.0,0.0
20221017:0110,0.0,0.0,0.0,17.8,4.14,0.0
20221017:0210,0.0,0.0,0.0,17.61,4.41,0.0
20221017:0310,0.0,0.0,0.0,17.2,4.48,0.0
20221017:0410,0.0,0.0,0.0,16.71,4.14,0.0
20221017:0510,0.0,0.0,0.0,16.42,4.14,0.0
20221017:0610,0.0,0.0,0.0,16.22,4.34,0.0
20221017:0710,8.18,21.03,8.26,16.54,3.93,0.0
20221017:0810,27.86,48.46,16.62,16.68,4.14,0.0
20221017:0910,67.56,97.83,23.62,17.02,3.79,0.0
20221017:1010,33.39,55.77,28.67,17.39,2.9,0.0
20221017:1110,41.8,66.74,31.2,18.57,3.03,0.0
20221017:1210,216.01,273.93,30.83,18.95,3.24,0.0
20221017:1310,58.85,87.77,27.64,18.12,2.69,0.0
20221017:1410,53.02,80.45,22.06,17.49,2.0,0.0
20221017:1510,31.25,53.03,14.67,17.11,1.17,0.0
20221017:1610,5.34,16.46,6.05,16.71,0.97,0.0
20221017:1710,0.0,0.0,0.0,16.33,1.86,0.0
20221017:1810,0.0,0.0,0.0,15.95,1.59,0.0
20221017:1910,0.0,0.0,0.0,15.9,1.72,0.0
20221017:2010,0.0,0.0,0.0,15.64,1.24,0.0
20221017:2110,0.0,0.0,0.0,15.86,0.62,0.0
20221017:2210,0.0,0.0,0.0,16.03,0.55,0.0
20221017:2310,0.0,0.0,0.0,15.42,0.83,0.0
20221018:0010,0.0,0.0,0.0,15.35,0.9,0.0
20221018:0110,0.0,0.0,0.0,16.03,0.07,0.0
20221018:0210,0.0,0.0,0.0,15.36,0.69,0.0
20221018:0310,0.0,0.0,0.0,15.33,0.62,0.0
20221018:0410,0.0,0.0,0.0,15.16,0.97,0.0
20221018:0510,0.0,0.0,0.0,15.27,1.31,0.0
20221018:0610,0.0,0.0,0.0,15.27,1.52,0.0
20221018:0710,26.63,46.88,7.99,15.29,1.66,0.0
20221018:0810,166.72,212.84,16.33,15.66,2.14,0.0
20221018:0910,229.36,286.11,23.31,16.3,2.28,0.0
20221018:1010,558.23,692.05,28.33,17.37,2.55,0.0
20221018:1110,476.34,590.83,30.83,18.6,2.62,0.0
20221018:1210,253.36,319.66,30.47,19.44,2.34,0.0
20221018:1310,288.75,362.83,27.28,20.16,2.28,0.0
20221018:1410,313.36,392.01,21.71,20.4,2.62,0.0
20221018:1510,231.3,296.21,14.34,20.0,2.34,0.0
20221018:1610,34.04,59.95,5.73,19.48,2.28,0.0
20221018:1710,0.0,0.0,0.0,17.88,2.48,0.0
20221018:1810,0.0,0.0,0.0,16.55,2.69,0.0
20221018:1910,0.0,0.0,0.0,16.04,2.69,0.0
20221018:2010,0.0,0.0,0.0,15.97,2.9,0.0
20221018:2110,0.0,0.0,0.0,15.51,2.83,0.0
20221018:2210,0.0,0.0,0.0,15.08,2.9,0.0
20221018:2310,0.0,0.0,0.0,14.95,2.97,0.0
20221019:0010,0.0,0.0,0.0,14.75,2.83,0.0
20221019:0110,0.0,0.0,0.0,14.62,2.9,0.0
20221019:0210,0.0,0.0,0.0,14.38,3.03,0.0
20221019:0310,0.0,0.0,0.0,14.2,3.17,0.0
20221019:0410,0.0,0.0,0.0,14.03,3.45,0.0
20221019:0510,0.0,0.0,0.0,13.92,3.66,0.0
20221019:0610,0.0,0.0,0.0,13.83,3.86,0.0
20221019:0710,18.9,36.27,7.72,14.06,4.28,0.0
20221019:0810,35.33,57.6,16.04,14.69,4.07,0.0
20221019:0910,41.01,64.91,22.99,15.8,6.28,0.0
20221019:1010,126.31,166.98,27.99,17.25,5.52,0.0
20221019:1110,250.75,312.33,30.47,18.36,4.9,0.0
20221019:1210,484.22,593.34,30.1,19.46,5.1,0.0
20221019:1310,438.46,538.35,26.92,20.18,5.1,0.0
20221019:1410,194.01,247.72,21.37,20.39,5.17,0.0
20221019:1510,300.87,377.93,14.01,20.12,4.97,0.0
20221019:1610,18.36,37.27,5.42,19.28,4.9,0.0
20221019:1710,0.0,0.0,0.0,18.08,4.97,0.0
20221019:1810,0.0,0.0,0.0,17.37,5.03,0.0
20221019:1910,0.0,0.0,0.0,17.58,5.03,0.0
20221019:2010,0.0,0.0,0.0,17.55,4.76,0.0
20221019:2110,0.0,0.0,0.0,17.31,4.48,0.0
20221019:2210,0.0,0.0,0.0,16.99,4.28,0.0
20221019:2310,0.0,0.0,0.0,16.54,4.0,0.0
20221020:0010,0.0,0.0,0.0,16.18,3.59,0.0
20221020:0110,0.0,0.0,0.0,15.79,2.97,0.0
20221020:0210,0.0,0.0,0.0,15.39,2.69,0.0
20221020:0310,0.0,0.0,0.0,15.05,2.9,0.0
20221020:0410,0.0,0.0,0.0,15.27,3.45,0.0
20221020:0510,0.0,0.0,0.0,15.76,3.45,0.0
20221020:0610,0.0,0.0,0.0,16.03,2.83,0.0
20221020:0710,7.6,20.11,7.46,16.52,4.0,0.0
20221020:0810,188.88,238.43,15.76,17.18,4.9,0.0
20221020:0910,469.8,575.06,22.68,18.52,4.0,0.0
20221020:1010,605.63,750.9,27.65,19.83,4.34,0.0
20221020:1110,644.2,804.96,30.12,20.72,4.48,0.0
20221020:1210,679.94,855.55,29.74,21.19,4.34,0.0
20221020:1310,599.68,741.27,26.57,19.93,4.69,0.0
20221020:1410,323.93,401.69,21.03,19.65,3.45,0.0
20221020:1510,196.32,252.38,13.69,19.67,4.07,0.0
20221020:1610,11.22,26.26,5.11,18.96,4.48,0.0
20221020:1710,0.0,0.0,0.0,18.02,4.34,0.0
20221020:1810,0.0,0.0,0.0,17.06,4.21,0.0
20221020:1910,0.0,0.0,0.0,17.89,4.48,0.0
20221020:2010,0.0,0.0,0.0,17.56,3.79,0.0
20221020:2110,0.0,0.0,0.0,17.07,3.93,0.0
20221020:2210,0.0,0.0,0.0,16.72,3.86,0.0
20221020:2310,0.0,0.0,0.0,16.04,3.45,0.0
20221021:0010,0.0,0.0,0.0,15.45,2.9,0.0
20221021:0110,0.0,0.0,0.0,15.24,2.9,0.0
20221021:0210,0.0,0.0,0.0,15.22,3.79,0.0
20221021:0310,0.0,0.0,0.0,15.27,4.0,0.0
20221021:0410,0.0,0.0,0.0,15.19,3.79,0.0
20221021:0510,0.0,0.0,0.0,15.17,4.0,0.0
20221021:0610,0.0,0.0,0.0,15.35,4.07,0.0
20221021:0710,3.28,12.8,7.19,15.76,3.79,0.0
20221021:0810,22.39,41.14,15.47,15.98,3.59,0.0
20221021:0910,453.54,551.97,22.37,16.11,3.03,0.0
20221021:1010,646.03,796.91,27.31,16.95,3.66,0.0
20221021:1110,666.72,831.78,29.76,18.63,3.72,0.0
20221021:1210,669.8,837.76,29.38,19.9,4.14,0.0
20221021:1310,514.86,635.14,26.22,20.09,4.41,0.0
20221021:1410,165.92,215.12,20.69,20.18,4.28,0.0
20221021:1510,101.23,139.48,13.37,19.69,3.59,0.0
20221021:1610,10.1,24.6,4.81,18.88,3.38,0.0
20221021:1710,0.0,0.0,0.0,17.77,3.38,0.0
20221021:1810,0.0,0.0,0.0,17.33,3.52,0.0
20221021:1910,0.0,0.0,0.0,16.5,2.76,0.0
20221021:2010,0.0,0.0,0.0,15.81,3.1,0.0
20221021:2110,0.0,0.0,0.0,15.22,3.66,0.0
20221021:2210,0.0,0.0,0.0,14.93,3.93,0.0
20221021:2310,0.0,0.0,0.0,14.56,4.14,0.0
20221022:0010,0.0,0.0,0.0,14.43,4.34,0.0
20221022:0110,0.0,0.0,0.0,14.21,4.48,0.0
20221022:0210,0.0,0.0,0.0,13.93,4.34,0.0
20221022:0310,0.0,0.0,0.0,13.88,4.0,0.0
20221022:0410,0.0,0.0,0.0,13.53,3.66,0.0
20221022:0510,0.0,0.0,0.0,13.29,3.38,0.0
20221022:0610,0.0,0.0,0.0,12.94,3.17,0.0
20221022:0710,101.68,140.17,6.92,14.05,3.52,0.0
20221022:0810,315.33,384.2,15.18,14.54,2.83,0.0
20221022:0910,518.5,633.38,22.05,15.79,2.76,0.0
20221022:1010,623.61,764.28,26.98,17.28,4.34,0.0
20221022:1110,566.51,696.47,29.41,18.3,4.21,0.0
20221022:1210,286.52,355.9,29.02,19.09,4.07,0.0
20221022:1310,473.73,582.85,25.87,19.27,3.93,0.0
20221022:1410,384.7,474.79,20.36,19.52,3.59,0.0
20221022:1510,220.53,282.43,13.05,19.33,2.55,0.0
20221022:1610,22.33,43.87,4.51,18.57,1.93,0.0
20221022:1710,0.0,0.0,0.0,17.08,2.28,0.0
20221022:1810,0.0,0.0,0.0,16.08,2.34,0.0
20221022:1910,0.0,0.0,0.0,15.85,2.69,0.0
20221022:2010,0.0,0.0,0.0,15.55,2.69,0.0
20221022:2110,0.0,0.0,0.0,15.43,2.55,0.0
20221022:2210,0.0,0.0,0.0,14.97,2.55,0.0
20221022:2310,0.0,0.0,0.0,14.86,2.69,0.0
20221023:0010,0.0,0.0,0.0,14.8,2.83,0.0
20221023:0110,0.0,0.0,0.0,14.85,3.03,0.0
20221023:0210,0.0,0.0,0.0,15.14,3.52,0.0
20221023:0310,0.0,0.0,0.0,15.36,3.79,0.0
20221023:0410,0.0,0.0,0.0,15.49,3.86,0.0
20221023:0510,0.0,0.0,0.0,15.56,3.93,0.0
20221023:0610,0.0,0.0,0.0,15.7,4.34,0.0
20221023:0710,21.88,40.79,6.66,16.39,3.93,0.0
20221023:0810,102.97,139.08,14.89,16.86,4.34,0.0
20221023:0910,276.96,340.41,21.74,17.34,4.34,0.0
20221023:1010,320.31,393.84,26.64,18.58,4.48,0.0
20221023:1110,333.25,411.69,29.06,19.99,4.9,0.0
20221023:1210,229.33,291.16,28.67,21.53,5.03,0.0
20221023:1310,66.62,98.74,25.52,22.43,5.86,0.0
20221023:1410,85.26,120.93,20.03,21.76,5.93,0.0
20221023:1510,251.33,316.59,12.74,19.51,6.41,0.0
20221023:1610,4.74,15.54,4.21,18.86,5.45,0.0
20221023:1710,0.0,0.0,0.0,18.41,5.17,0.0
20221023:1810,0.0,0.0,0.0,18.18,5.17,0.0
20221023:1910,0.0,0.0,0.0,17.86,6.0,0.0
20221023:2010,0.0,0.0,0.0,18.61,6.48,0.0
20221023:2110,0.0,0.0,0.0,18.67,7.03,0.0
20221023:2210,0.0,0.0,0.0,18.43,7.66,0.0
20221023:2310,0.0,0.0,0.0,18.19,8.07,0.0
20221024:0010,0.0,0.0,0.0,17.67,8.14,0.0
20221024:0110,0.0,0.0,0.0,17.11,7.93,0.0
20221024:0210,0.0,0.0,0.0,16.52,7.52,0.0
20221024:0310,0.0,0.0,0.0,16.11,7.1,0.0
20221024:0410,0.0,0.0,0.0,15.72,6.83,0.0
20221024:0510,0.0,0.0,0.0,15.39,6.55,0.0
20221024:0610,0.0,0.0,0.0,15.07,6.28,0.0
20221024:0710,76.58,110.25,6.39,15.38,6.34,0.0
20221024:0810,135.53,175.66,14.61,15.94,6.21,0.0
20221024:0910,64.12,93.25,21.43,16.43,7.1,0.0
20221024:1010,530.83,637.0,26.31,17.04,7.03,0.0
20221024:1110,47.22,73.14,28.71,17.75,6.69,0.0
20221024:1210,438.68,530.83,28.32,18.16,6.48,0.0
20221024:1310,471.86,570.25,25.18,18.32,6.62,0.0
20221024:1410,285.57,349.98,19.7,18.13,6.55,0.0
20221024:1510,65.54,95.13,12.43,16.66,5.52,0.0
20221024:1610,24.91,47.83,3.92,16.31,5.52,0.0
20221024:1710,0.0,0.0,0.0,15.7,5.03,0.0
20221024:1810,0.0,0.0,0.0,15.16,4.9,0.0
20221024:1910,0.0,0.0,0.0,15.3,4.83,0.0
20221024:2010,0.0,0.0,0.0,14.85,4.34,0.0
20221024:2110,0.0,0.0,0.0,14.14,4.28,0.0
20221024:2210,0.0,0.0,0.0,13.61,4.48,0.0
20221024:2310,0.0,0.0,0.0,13.32,4.55,0.0
20221025:0010,0.0,0.0,0.0,13.33,4.34,0.0
20221025:0110,0.0,0.0,0.0,12.96,4.07,0.0
20221025:0210,0.0,0.0,0.0,12.88,3.79,0.0
20221025:0310,0.0,0.0,0.0,12.72,3.52,0.0
20221025:0410,0.0,0.0,0.0,12.48,3.31,0.0
20221025:0510,0.0,0.0,0.0,12.36,3.24,0.0
20221025:0610,0.0,0.0,0.0,12.06,3.1,0.0
20221025:0710,37.49,60.88,6.13,12.97,3.1,0.0
20221025:0810,72.67,102.23,14.32,13.51,3.38,0.0
20221025:0910,258.33,314.18,21.13,14.17,4.34,0.0
20221025:1010,129.87,169.54,25.98,14.84,4.07,0.0
20221025:1110,406.3,492.53,28.37,15.87,3.72,0.0
20221025:1210,505.05,617.79,27.97,16.91,3.38,0.0
20221025:1310,454.04,556.95,24.84,17.5,2.97,0.0
20221025:1410,240.68,300.77,19.38,17.77,2.62,0.0
20221025:1510,48.58,75.03,12.13,17.78,2.34,0.0
20221025:1610,6.58,19.13,3.63,16.98,2.21,0.0
20221025:1710,0.0,0.0,0.0,16.07,2.83,0.0
20221025:1810,0.0,0.0,0.0,15.8,3.24,0.0
20221025:1910,0.0,0.0,0.0,15.5,3.59,0.0
20221025:2010,0.0,0.0,0.0,15.34,4.21,0.0
20221025:2110,0.0,0.0,0.0,15.56,4.14,0.0
20221025:2210,0.0,0.0,0.0,15.68,3.93,0.0
20221025:2310,0.0,0.0,0.0,15.46,4.14,0.0
20221026:0010,0.0,0.0,0.0,14.99,3.79,0.0
20221026:0110,0.0,0.0,0.0,14.64,3.72,0.0
20221026:0210,0.0,0.0,0.0,14.42,3.79,0.0
20221026:0310,0.0,0.0,0.0,14.51,4.0,0.0
20221026:0410,0.0,0.0,0.0,14.5,3.72,0.0
20221026:0510,0.0,0.0,0.0,14.32,3.79,0.0
20221026:0610,0.0,0.0,0.0,14.18,3.93,0.0
20221026:0710,109.13,150.78,5.86,15.82,4.34,0.0
20221026:0810,245.68,303.67,14.04,16.3,4.0,0.0
20221026:0910,399.88,485.89,20.82,17.15,4.0,0.0
20221026:1010,570.18,694.29,25.65,18.19,5.38,0.0
20221026:1110,663.44,821.02,28.03,19.16,4.83,0.0
20221026:1210,640.43,796.67,27.62,20.28,4.62,0.0
20221026:1310,564.24,701.43,24.51,20.93,4.21,0.0
20221026:1410,356.84,443.1,19.06,21.11,4.07,0.0
20221026:1510,185.16,241.02,11.83,20.59,3.24,0.0
20221026:1610,20.09,41.89,3.34,19.55,2.34,0.0
20221026:1710,0.0,0.0,0.0,18.01,2.48,0.0
20221026:1810,0.0,0.0,0.0,17.16,2.69,0.0
20221026:1910,0.0,0.0,0.0,16.4,3.38,0.0
20221026:2010,0.0,0.0,0.0,15.95,3.31,0.0
20221026:2110,0.0,0.0,0.0,15.71,3.45,0.0
20221026:2210,0.0,0.0,0.0,15.59,3.59,0.0
20221026:2310,0.0,0.0,0.0,15.49,3.59,0.0
