Latitude (decimal degrees):	49.418
Longitude (decimal degrees):	2.826
Elevation (m):	43
Radiation database:	PVGIS-SARAH3


Slope: 37 deg. (optimum)
Azimuth: -3 deg. (optimum)
Nominal power of the PV system (c-Si) (kWp):	1.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20231031:0110,0.0,0.0,0.0,8.22,3.24,0.0
20231031:0210,0.0,0.0,0.0,8.07,3.03,0.0
20231031:0310,0.0,0.0,0.0,7.86,3.03,0.0
20231031:0410,0.0,0.0,0.0,7.68,3.03,0.0
20231031:0510,0.0,0.0,0.0,7.91,3.1,0.0
20231031:0610,0.0,0.0,0.0,8.66,3.17,0.0
20231031:0710,2.99,11.96,4.54,8.04,2.76,0.0
20231031:0810,120.43,154.55,12.63,9.07,2.69,0.0
20231031:0910,39.39,61.63,19.31,10.38,4.21,0.0
20231031:1010,39.93,62.55,24.05,11.51,4.55,0.0
20231031:1110,51.9,77.27,26.36,12.23,4.48,0.0
20231031:1210,44.86,68.99,25.96,13.1,4.9,0.0
20231031:1310,280.5,339.07,22.9,13.87,4.69,0.0
20231031:1410,98.05,132.12,17.54,14.25,4.0,0.0
20231031:1510,49.54,75.21,10.4,14.42,4.14,0.0
20231031:1610,0.0,0.92,1.99,13.72,3.86,0.0
20231031:1710,0.0,0.0,0.0,13.25,4.0,0.0
20231031:1810,0.0,0.0,0.0,12.92,4.21,0.0
20231031:1910,0.0,0.0,0.0,12.54,4.21,0.0
20231031:2010,0.0,0.0,0.0,12.18,4.28,0.0
20231031:2110,0.0,0.0,0.0,12.14,5.1,0.0
20231031:2210,0.0,0.0,0.0,12.37,6.14,0.0
20231031:2310,0.0,0.0,0.0,12.48,6.34,0.0
20231101:0010,0.0,0.0,0.0,12.3,5.93,0.0
20231101:0110,0.0,0.0,0.0,12.08,5.59,0.0
20231101:0210,0.0,0.0,0.0,11.87,5.31,0.0
20231101:0310,0.0,0.0,0.0,11.72,5.1,0.0
20231101:0410,0.0,0.0,0.0,11.47,5.03,0.0
20231101:0510,0.0,0.0,0.0,11.47,5.03,0.0
20231101:0610,0.0,0.0,0.0,11.27,5.03,0.0
20231101:0710,29.45,50.74,4.28,11.25,5.03,0.0
20231101:0810,173.76,215.63,12.35,11.71,5.38,0.0
20231101:0910,139.26,177.44,19.01,12.54,5.72,0.0
20231101:1010,38.94,61.63,23.73,12.89,6.07,0.0
20231101:1110,134.04,172.67,26.04,13.22,6.48,0.0
20231101:1210,102.82,136.65,25.64,12.32,6.55,0.0
20231101:1310,216.9,263.88,22.59,12.02,6.21,0.0
20231101:1410,55.94,81.87,17.25,11.82,6.83,0.0
20231101:1510,2.42,11.04,10.12,11.9,6.07,0.0
20231101:1610,0.0,0.92,1.74,11.98,5.17,0.0
20231101:1710,0.0,0.0,0.0,11.55,5.03,0.0
20231101:1810,0.0,0.0,0.0,11.18,5.17,0.0
20231101:1910,0.0,0.0,0.0,10.74,5.17,0.0
20231101:2010,0.0,0.0,0.0,10.58,5.45,0.0
20231101:2110,0.0,0.0,0.0,10.66,6.0,0.0
20231101:2210,0.0,0.0,0.0,11.0,6.83,0.0
20231101:2310,0.0,0.0,0.0,10.96,7.66,0.0
20231102:0010,0.0,0.0,0.0,10.29,8.48,0.0
20231102:0110,0.0,0.0,0.0,10.36,9.45,0.0
20231102:0210,0.0,0.0,0.0,10.59,10.21,0.0
20231102:0310,0.0,0.0,0.0,10.99,10.21,0.0
20231102:0410,0.0,0.0,0.0,11.78,10.21,0.0
20231102:0510,0.0,0.0,0.0,11.98,10.69,0.0
20231102:0610,0.0,0.0,0.0,11.59,11.03,0.0
20231102:0710,38.65,63.08,4.02,12.59,11.79,0.0
20231102:0810,80.68,110.57,12.08,12.73,12.21,0.0
20231102:0910,38.31,60.71,18.71,12.66,12.14,0.0
20231102:1010,47.4,71.75,23.42,12.54,12.28,0.0
20231102:1110,100.57,133.92,25.72,12.79,12.21,0.0
20231102:1210,261.84,313.35,25.32,13.03,12.0,0.0
20231102:1310,139.18,177.22,22.28,12.88,11.31,0.0
20231102:1410,125.95,161.92,16.96,12.55,10.14,0.0
20231102:1510,67.16,95.38,9.86,12.16,9.79,0.0
20231102:1610,0.0,1.84,1.48,11.6,8.76,0.0
20231102:1710,0.0,0.0,0.0,11.11,7.93,0.0
20231102:1810,0.0,0.0,0.0,10.68,7.45,0.0
20231102:1910,0.0,0.0,0.0,9.72,7.31,0.0
20231102:2010,0.0,0.0,0.0,9.51,7.03,0.0
20231102:2110,0.0,0.0,0.0,9.3,6.69,0.0
20231102:2210,0.0,0.0,0.0,9.1,6.14,0.0
20231102:2310,0.0,0.0,0.0,8.84,5.72,0.0
20231103:0010,0.0,0.0,0.0,8.67,5.59,0.0
20231103:0110,0.0,0.0,0.0,8.48,5.52,0.0
20231103:0210,0.0,0.0,0.0,8.38,5.38,0.0
20231103:0310,0.0,0.0,0.0,8.01,5.03,0.0
20231103:0410,0.0,0.0,0.0,7.71,4.76,0.0
20231103:0510,0.0,0.0,0.0,7.28,4.69,0.0
20231103:0610,0.0,0.0,0.0,6.95,4.76,0.0
20231103:0710,24.81,43.93,3.76,6.2,4.76,0.0
20231103:0810,125.02,157.68,11.8,6.65,4.34,0.0
20231103:0910,431.0,498.94,18.42,7.72,4.76,0.0
20231103:1010,585.6,683.17,23.12,9.0,5.1,0.0
20231103:1110,330.47,389.46,25.4,10.32,5.52,0.0
20231103:1210,395.63,464.26,25.01,11.2,6.21,0.0
20231103:1310,260.26,311.93,21.98,11.54,5.66,0.0
20231103:1410,35.48,57.03,16.68,11.37,4.55,0.0
20231103:1510,34.77,56.19,9.6,11.25,4.69,0.0
20231103:1610,0.0,0.0,0.0,10.57,4.14,0.0
20231103:1710,0.0,0.0,0.0,9.62,4.07,0.0
20231103:1810,0.0,0.0,0.0,9.21,4.28,0.0
20231103:1910,0.0,0.0,0.0,8.3,4.28,0.0
20231103:2010,0.0,0.0,0.0,7.76,4.62,0.0
20231103:2110,0.0,0.0,0.0,7.96,5.03,0.0
20231103:2210,0.0,0.0,0.0,8.44,5.24,0.0
20231103:2310,0.0,0.0,0.0,8.42,5.1,0.0
20231104:0010,0.0,0.0,0.0,8.23,4.76,0.0
20231104:0110,0.0,0.0,0.0,8.31,4.41,0.0
20231104:0210,0.0,0.0,0.0,8.08,4.28,0.0
20231104:0310,0.0,0.0,0.0,7.84,4.55,0.0
20231104:0410,0.0,0.0,0.0,8.25,4.83,0.0
20231104:0510,0.0,0.0,0.0,8.51,5.24,0.0
20231104:0610,0.0,0.0,0.0,8.74,6.0,0.0
20231104:0710,29.83,51.12,3.51,8.91,6.62,0.0
20231104:0810,95.14,125.17,11.53,8.58,7.52,0.0
20231104:0910,45.9,68.99,18.13,8.87,8.69,0.0
20231104:1010,78.12,106.71,22.81,9.26,8.48,0.0
20231104:1110,19.08,35.88,25.09,10.37,7.93,0.0
20231104:1210,482.99,562.91,24.7,11.44,7.66,0.0
20231104:1310,396.05,465.2,21.69,12.02,6.76,0.0
20231104:1410,98.65,131.55,16.4,12.76,7.17,0.0
20231104:1510,12.18,26.68,9.34,12.94,7.31,0.0
20231104:1610,0.0,0.0,0.0,12.12,7.38,0.0
20231104:1710,0.0,0.0,0.0,11.56,7.24,0.0
20231104:1810,0.0,0.0,0.0,11.08,7.1,0.0
20231104:1910,0.0,0.0,0.0,10.71,6.76,0.0
20231104:2010,0.0,0.0,0.0,10.46,6.76,0.0
20231104:2110,0.0,0.0,0.0,10.62,7.1,0.0
20231104:2210,0.0,0.0,0.0,10.45,7.17,0.0
20231104:2310,0.0,0.0,0.0,11.04,7.38,0.0
20231105:0010,0.0,0.0,0.0,10.42,7.17,0.0
20231105:0110,0.0,0.0,0.0,10.12,6.55,0.0
20231105:0210,0.0,0.0,0.0,10.22,6.28,0.0
20231105:0310,0.0,0.0,0.0,9.89,6.41,0.0
20231105:0410,0.0,0.0,0.0,9.69,6.07,0.0
20231105:0510,0.0,0.0,0.0,9.65,6.07,0.0
20231105:0610,0.0,0.0,0.0,9.84,6.48,0.0
20231105:0710,35.05,58.34,3.25,9.99,6.55,0.0
20231105:0810,38.54,60.44,11.26,10.17,6.14,0.0
20231105:0910,31.94,52.43,17.84,10.67,7.17,0.0
20231105:1010,78.98,108.55,22.51,11.01,6.97,0.0
20231105:1110,277.78,330.61,24.78,11.22,6.76,0.0
20231105:1210,421.88,495.9,24.4,12.39,6.83,0.0
20231105:1310,527.53,620.49,21.4,12.99,6.9,0.0
20231105:1410,414.4,488.43,16.13,12.63,6.9,0.0
20231105:1510,1.95,10.12,9.09,11.97,6.41,0.0
20231105:1610,0.0,0.0,0.0,11.58,5.72,0.0
20231105:1710,0.0,0.0,0.0,11.18,5.59,0.0
20231105:1810,0.0,0.0,0.0,10.89,5.45,0.0
20231105:1910,0.0,0.0,0.0,10.75,5.59,0.0
20231105:2010,0.0,0.0,0.0,10.53,5.66,0.0
20231105:2110,0.0,0.0,0.0,10.41,5.72,0.0
20231105:2210,0.0,0.0,0.0,9.97,5.66,0.0
20231105:2310,0.0,0.0,0.0,9.74,5.59,0.0
20231106:0010,0.0,0.0,0.0,9.56,5.38,0.0
20231106:0110,0.0,0.0,0.0,9.09,5.17,0.0
20231106:0210,0.0,0.0,0.0,8.74,5.03,0.0
20231106:0310,0.0,0.0,0.0,8.4,4.9,0.0
20231106:0410,0.0,0.0,0.0,8.19,4.83,0.0
20231106:0510,0.0,0.0,0.0,8.06,4.9,0.0
20231106:0610,0.0,0.0,0.0,8.23,5.03,0.0
20231106:0710,31.22,53.05,3.0,7.95,4.76,0.0
20231106:0810,291.15,344.3,10.99,8.69,5.03,0.0
20231106:0910,363.16,423.39,17.56,9.62,6.07,0.0
20231106:1010,383.77,447.71,22.21,10.73,7.31,0.0
20231106:1110,247.27,296.81,24.48,11.45,6.97,0.0
20231106:1210,250.49,301.11,24.1,11.93,6.69,0.0
20231106:1310,429.51,504.64,21.11,12.3,6.48,0.0
20231106:1410,206.38,252.61,15.86,12.36,5.24,0.0
20231106:1510,50.58,75.86,8.84,12.13,4.28,0.0
20231106:1610,0.0,0.0,0.0,11.58,3.86,0.0
20231106:1710,0.0,0.0,0.0,10.77,3.93,0.0
20231106:1810,0.0,0.0,0.0,9.87,3.66,0.0
20231106:1910,0.0,0.0,0.0,9.33,3.79,0.0
20231106:2010,0.0,0.0,0.0,9.04,3.79,0.0
20231106:2110,0.0,0.0,0.0,8.77,3.79,0.0
20231106:2210,0.0,0.0,0.0,8.53,3.72,0.0
20231106:2310,0.0,0.0,0.0,8.12,3.66,0.0
20231107:0010,0.0,0.0,0.0,7.96,3.66,0.0
20231107:0110,0.0,0.0,0.0,7.8,3.66,0.0
20231107:0210,0.0,0.0,0.0,7.73,3.86,0.0
20231107:0310,0.0,0.0,0.0,7.44,4.14,0.0
20231107:0410,0.0,0.0,0.0,7.22,4.28,0.0
20231107:0510,0.0,0.0,0.0,7.38,4.28,0.0
20231107:0610,0.0,0.0,0.0,7.59,4.28,0.0
20231107:0710,14.31,29.91,2.75,6.42,3.86,0.0
20231107:0810,208.24,249.85,10.72,6.79,4.07,0.0
20231107:0910,501.52,579.34,17.28,7.9,5.31,0.0
20231107:1010,599.07,694.86,21.92,8.88,6.07,0.0
20231107:1110,649.85,759.39,24.18,9.97,6.28,0.0
20231107:1210,640.72,750.29,23.81,10.68,6.41,0.0
20231107:1310,482.03,563.4,20.83,10.94,5.93,0.0
20231107:1410,174.71,215.76,15.6,11.19,5.93,0.0
20231107:1510,148.11,189.0,8.6,10.77,4.83,0.0
20231107:1610,0.0,0.0,0.0,10.39,4.48,0.0
20231107:1710,0.0,0.0,0.0,9.88,4.28,0.0
20231107:1810,0.0,0.0,0.0,9.63,4.41,0.0
20231107:1910,0.0,0.0,0.0,8.96,4.14,0.0
20231107:2010,0.0,0.0,0.0,8.84,4.28,0.0
20231107:2110,0.0,0.0,0.0,8.36,4.28,0.0
20231107:2210,0.0,0.0,0.0,8.03,4.14,0.0
20231107:2310,0.0,0.0,0.0,7.59,4.14,0.0
20231108:0010,0.0,0.0,0.0,7.32,4.14,0.0
20231108:0110,0.0,0.0,0.0,6.95,4.07,0.0
20231108:0210,0.0,0.0,0.0,6.79,3.86,0.0
20231108:0310,0.0,0.0,0.0,6.36,3.72,0.0
20231108:0410,0.0,0.0,0.0,6.21,3.79,0.0
20231108:0510,0.0,0.0,0.0,6.12,3.79,0.0
20231108:0610,0.0,0.0,0.0,6.03,3.86,0.0
20231108:0710,8.14,20.69,2.5,5.89,4.28,0.0
20231108:0810,89.64,118.26,10.46,6.63,4.83,0.0
20231108:0910,23.57,41.4,17.0,7.91,4.9,0.0
20231108:1010,82.71,112.07,21.63,9.39,6.21,0.0
20231108:1110,172.36,212.77,23.89,10.12,5.93,0.0
20231108:1210,144.1,182.01,23.52,11.0,6.55,0.0
20231108:1310,190.13,232.98,20.56,11.38,6.62,0.0
20231108:1410,121.32,155.88,15.35,10.91,6.83,0.0
20231108:1510,9.17,22.08,8.36,10.68,6.41,0.0
20231108:1610,0.0,0.0,0.0,10.54,6.48,0.0
20231108:1710,0.0,0.0,0.0,10.89,6.62,0.0
20231108:1810,0.0,0.0,0.0,11.49,6.9,0.0
20231108:1910,0.0,0.0,0.0,11.64,6.97,0.0
20231108:2010,0.0,0.0,0.0,11.42,7.17,0.0
20231108:2110,0.0,0.0,0.0,10.94,7.24,0.0
20231108:2210,0.0,0.0,0.0,10.81,6.97,0.0
20231108:2310,0.0,0.0,0.0,10.79,6.48,0.0
20231109:0010,0.0,0.0,0.0,10.66,6.07,0.0
20231109:0110,0.0,0.0,0.0,10.5,5.52,0.0
20231109:0210,0.0,0.0,0.0,10.44,4.76,0.0
20231109:0310,0.0,0.0,0.0,10.36,3.72,0.0
20231109:0410,0.0,0.0,0.0,10.26,2.83,0.0
20231109:0510,0.0,0.0,0.0,10.18,2.9,0.0
20231109:0610,0.0,0.0,0.0,9.95,3.03,0.0
20231109:0710,1.99,10.12,2.25,9.03,3.24,0.0
20231109:0810,349.87,413.57,10.19,8.77,3.72,0.0
20231109:0910,167.21,205.67,16.72,9.26,5.03,0.0
20231109:1010,602.76,704.72,21.34,9.8,5.38,0.0
20231109:1110,89.41,120.26,23.6,10.31,5.52,0.0
20231109:1210,352.56,413.21,23.23,10.63,6.62,0.0
20231109:1310,12.32,26.68,20.29,10.81,5.72,0.0
20231109:1410,301.51,357.54,15.1,10.92,5.52,0.0
20231109:1510,1.52,9.2,8.13,9.98,7.1,0.0
20231109:1610,0.0,0.0,0.0,9.42,5.59,0.0
20231109:1710,0.0,0.0,0.0,8.76,5.31,0.0
20231109:1810,0.0,0.0,0.0,8.42,5.24,0.0
20231109:1910,0.0,0.0,0.0,8.22,5.1,0.0
20231109:2010,0.0,0.0,0.0,8.17,4.97,0.0
20231109:2110,0.0,0.0,0.0,8.15,5.1,0.0
20231109:2210,0.0,0.0,0.0,7.85,5.24,0.0
20231109:2310,0.0,0.0,0.0,7.71,5.52,0.0
20231110:0010,0.0,0.0,0.0,7.46,5.45,0.0
20231110:0110,0.0,0.0,0.0,7.16,5.31,0.0
20231110:0210,0.0,0.0,0.0,7.02,5.03,0.0
20231110:0310,0.0,0.0,0.0,6.82,4.97,0.0
20231110:0410,0.0,0.0,0.0,6.38,5.17,0.0
20231110:0510,0.0,0.0,0.0,6.1,5.45,0.0
20231110:0610,0.0,0.0,0.0,5.98,5.72,0.0
20231110:0710,0.0,3.68,2.0,6.37,5.79,0.0
20231110:0810,97.35,126.84,9.93,6.79,5.93,0.0
20231110:0910,389.92,449.89,16.45,7.62,5.79,0.0
20231110:1010,188.34,228.65,21.06,8.7,5.79,0.0
20231110:1110,474.42,548.87,23.31,10.03,7.79,0.0
20231110:1210,226.12,272.25,22.95,11.17,8.34,0.0
20231110:1310,140.86,178.14,20.03,11.19,6.76,0.0
20231110:1410,89.25,119.63,14.85,10.49,6.76,0.0
20231110:1510,29.37,49.16,7.91,9.77,5.86,0.0
20231110:1610,0.0,0.0,0.0,9.31,5.52,0.0
20231110:1710,0.0,0.0,0.0,9.18,5.79,0.0
20231110:1810,0.0,0.0,0.0,8.74,6.9,0.0
20231110:1910,0.0,0.0,0.0,8.54,6.48,0.0
20231110:2010,0.0,0.0,0.0,7.89,5.24,0.0
20231110:2110,0.0,0.0,0.0,7.56,4.41,0.0
20231110:2210,0.0,0.0,0.0,7.24,3.79,0.0
20231110:2310,0.0,0.0,0.0,6.66,3.24,0.0
20231111:0010,0.0,0.0,0.0,6.19,2.97,0.0
20231111:0110,0.0,0.0,0.0,6.16,2.9,0.0
20231111:0210,0.0,0.0,0.0,5.77,2.9,0.0
20231111:0310,0.0,0.0,0.0,5.53,2.9,0.0
20231111:0410,0.0,0.0,0.0,5.34,2.9,0.0
20231111:0510,0.0,0.0,0.0,5.29,2.9,0.0
20231111:0610,0.0,0.0,0.0,5.22,2.97,0.0
20231111:0710,0.0,5.52,1.75,5.44,3.1,0.0
20231111:0810,236.13,280.83,9.68,6.08,3.24,0.0
20231111:0910,93.97,123.73,16.18,7.27,3.17,0.0
20231111:1010,527.33,617.85,20.78,8.51,3.52,0.0
20231111:1110,27.64,46.91,23.03,9.8,3.93,0.0
20231111:1210,70.25,98.43,22.68,10.58,4.0,0.0
20231111:1310,617.71,733.61,19.77,11.0,4.14,0.0
20231111:1410,355.26,421.37,14.61,11.0,3.93,0.0
20231111:1510,183.32,229.95,7.69,10.17,3.52,0.0
20231111:1610,0.0,0.0,0.0,9.24,2.9,0.0
20231111:1710,0.0,0.0,0.0,8.21,2.34,0.0
20231111:1810,0.0,0.0,0.0,7.23,2.14,0.0
20231111:1910,0.0,0.0,0.0,5.98,2.07,0.0
20231111:2010,0.0,0.0,0.0,5.27,2.14,0.0
20231111:2110,0.0,0.0,0.0,4.92,2.21,0.0
20231111:2210,0.0,0.0,0.0,4.86,2.21,0.0
20231111:2310,0.0,0.0,0.0,5.09,2.28,0.0
20231112:0010,0.0,0.0,0.0,5.17,2.28,0.0
20231112:0110,0.0,0.0,0.0,5.39,2.28,0.0
20231112:0210,0.0,0.0,0.0,5.68,2.34,0.0
20231112:0310,0.0,0.0,0.0,5.94,2.34,0.0
20231112:0410,0.0,0.0,0.0,6.12,2.34,0.0
20231112:0510,0.0,0.0,0.0,6.16,2.41,0.0
20231112:0610,0.0,0.0,0.0,6.04,2.69,0.0
20231112:0710,0.0,0.92,1.51,6.14,2.69,0.0
20231112:0810,56.36,80.54,9.42,6.49,3.17,0.0
20231112:0910,55.02,79.35,15.91,7.13,3.24,0.0
20231112:1010,33.94,54.27,20.5,7.18,3.1,0.0
20231112:1110,52.31,76.35,22.75,7.28,2.62,0.0
20231112:1210,63.99,90.15,22.41,7.52,2.07,0.0
20231112:1310,30.83,50.59,19.51,7.77,1.66,0.0
20231112:1410,151.28,188.73,14.38,8.11,1.38,0.0
20231112:1510,42.22,65.0,7.48,8.57,1.45,0.0
20231112:1610,0.0,0.0,0.0,9.11,1.86,0.0
20231112:1710,0.0,0.0,0.0,9.68,2.48,0.0
20231112:1810,0.0,0.0,0.0,10.15,2.9,0.0
20231112:1910,0.0,0.0,0.0,10.74,3.03,0.0
20231112:2010,0.0,0.0,0.0,11.17,3.59,0.0
20231112:2110,0.0,0.0,0.0,11.82,5.1,0.0
20231112:2210,0.0,0.0,0.0,12.16,5.79,0.0
20231112:2310,0.0,0.0,0.0,11.66,5.24,0.0
20231113:0010,0.0,0.0,0.0,10.92,4.41,0.0
20231113:0110,0.0,0.0,0.0,10.75,3.93,0.0
20231113:0210,0.0,0.0,0.0,10.67,3.31,0.0
20231113:0310,0.0,0.0,0.0,10.51,3.52,0.0
20231113:0410,0.0,0.0,0.0,10.79,3.86,0.0
20231113:0510,0.0,0.0,0.0,11.4,4.69,0.0
20231113:0610,0.0,0.0,0.0,12.64,5.59,0.0
20231113:0710,0.0,0.0,0.0,13.75,6.48,0.0
20231113:0810,7.78,20.24,9.17,14.3,6.62,0.0
20231113:0910,44.49,68.99,15.65,15.0,7.17,0.0
20231113:1010,36.23,58.87,20.23,15.61,7.66,0.0
20231113:1110,31.84,53.35,22.48,15.78,8.0,0.0
20231113:1210,48.09,73.59,22.15,15.72,7.72,0.0
20231113:1310,35.43,57.95,19.27,15.96,7.79,0.0
20231113:1410,5.98,17.48,14.15,16.3,7.31,0.0
20231113:1510,4.89,15.64,7.27,15.69,7.03,0.0
20231113:1610,0.0,0.0,0.0,14.78,5.66,0.0
20231113:1710,0.0,0.0,0.0,13.96,5.31,0.0
20231113:1810,0.0,0.0,0.0,13.15,5.59,0.0
20231113:1910,0.0,0.0,0.0,11.54,5.31,0.0
20231113:2010,0.0,0.0,0.0,11.03,5.24,0.0
20231113:2110,0.0,0.0,0.0,10.94,5.31,0.0
20231113:2210,0.0,0.0,0.0,10.84,5.38,0.0
20231113:2310,0.0,0.0,0.0,10.75,5.38,0.0
20231114:0010,0.0,0.0,0.0,10.51,5.38,0.0
20231114:0110,0.0,0.0,0.0,10.52,5.52,0.0
20231114:0210,0.0,0.0,0.0,10.5,5.59,0.0
20231114:0310,0.0,0.0,0.0,10.66,5.45,0.0
20231114:0410,0.0,0.0,0.0,10.79,5.52,0.0
20231114:0510,0.0,0.0,0.0,10.78,5.38,0.0
20231114:0610,0.0,0.0,0.0,10.81,5.38,0.0
20231114:0710,0.0,0.0,0.0,10.94,5.03,0.0
20231114:0810,14.25,29.44,8.92,11.33,5.24,0.0
20231114:0910,19.58,36.8,15.39,12.05,5.52,0.0
20231114:1010,50.33,75.43,19.96,12.56,5.66,0.0
20231114:1110,46.42,70.83,22.21,13.02,5.93,0.0
20231114:1210,22.89,41.4,21.89,13.52,5.86,0.0
20231114:1310,22.96,41.4,19.02,13.04,7.1,0.0
20231114:1410,12.85,27.6,13.93,12.54,7.52,0.0
20231114:1510,0.66,7.36,7.07,12.24,8.14,0.0
20231114:1610,0.0,0.0,0.0,11.63,7.66,0.0
20231114:1710,0.0,0.0,0.0,10.99,6.41,0.0
20231114:1810,0.0,0.0,0.0,10.56,5.86,0.0
20231114:1910,0.0,0.0,0.0,10.66,6.21,0.0
20231114:2010,0.0,0.0,0.0,10.62,5.93,0.0
20231114:2110,0.0,0.0,0.0,10.57,5.59,0.0
20231114:2210,0.0,0.0,0.0,10.63,5.38,0.0
20231114:2310,0.0,0.0,0.0,10.72,5.24,0.0
20231115:0010,0.0,0.0,0.0,10.61,5.1,0.0
20231115:0110,0.0,0.0,0.0,10.38,4.97,0.0
20231115:0210,0.0,0.0,0.0,10.2,4.9,0.0
20231115:0310,0.0,0.0,0.0,10.42,4.9,0.0
20231115:0410,0.0,0.0,0.0,10.44,4.69,0.0
20231115:0510,0.0,0.0,0.0,10.46,4.62,0.0
20231115:0610,0.0,0.0,0.0,9.96,4.55,0.0
20231115:0710,0.0,0.0,0.0,9.46,4.41,0.0
20231115:0810,180.52,221.78,8.67,9.53,4.62,0.0
20231115:0910,383.64,449.69,15.13,10.01,4.48,0.0
20231115:1010,316.56,373.27,19.7,11.02,6.07,0.0
20231115:1110,225.37,273.1,21.95,11.9,5.79,0.0
20231115:1210,33.12,54.27,21.64,12.32,5.79,0.0
20231115:1310,36.81,58.87,18.79,12.28,5.52,0.0
20231115:1410,449.72,532.16,13.72,12.3,5.31,0.0
20231115:1510,13.54,28.52,6.87,11.89,4.76,0.0
20231115:1610,0.0,0.0,0.0,11.18,4.28,0.0
20231115:1710,0.0,0.0,0.0,10.27,3.38,0.0
20231115:1810,0.0,0.0,0.0,9.95,3.17,0.0
20231115:1910,0.0,0.0,0.0,9.22,2.9,0.0
20231115:2010,0.0,0.0,0.0,9.35,2.9,0.0
20231115:2110,0.0,0.0,0.0,9.45,2.9,0.0
20231115:2210,0.0,0.0,0.0,9.26,2.76,0.0
20231115:2310,0.0,0.0,0.0,8.71,2.55,0.0
20231116:0010,0.0,0.0,0.0,8.41,2.48,0.0
20231116:0110,0.0,0.0,0.0,7.85,2.41,0.0
20231116:0210,0.0,0.0,0.0,7.81,2.14,0.0
20231116:0310,0.0,0.0,0.0,7.71,1.93,0.0
20231116:0410,0.0,0.0,0.0,7.76,1.79,0.0
20231116:0510,0.0,0.0,0.0,7.77,2.28,0.0
20231116:0610,0.0,0.0,0.0,7.8,2.69,0.0
20231116:0710,0.0,0.0,0.0,7.85,3.24,0.0
20231116:0810,10.56,23.92,8.43,8.19,3.79,0.0
20231116:0910,41.22,63.47,14.88,8.76,3.86,0.0
20231116:1010,19.17,35.88,19.44,9.22,4.14,0.0
20231116:1110,37.34,58.87,21.7,9.36,4.62,0.0
20231116:1210,37.26,58.87,21.39,9.77,4.55,0.0
20231116:1310,53.39,78.19,18.56,9.49,4.62,0.0
20231116:1410,9.87,23.0,13.51,9.24,4.41,0.0
20231116:1510,0.69,7.36,6.68,8.89,4.34,0.0
20231116:1610,0.0,0.0,0.0,8.57,4.55,0.0
20231116:1710,0.0,0.0,0.0,8.27,4.69,0.0
20231116:1810,0.0,0.0,0.0,8.03,4.62,0.0
20231116:1910,0.0,0.0,0.0,7.71,4.28,0.0
20231116:2010,0.0,0.0,0.0,7.26,3.52,0.0
20231116:2110,0.0,0.0,0.0,7.18,3.1,0.0
20231116:2210,0.0,0.0,0.0,7.31,2.76,0.0
20231116:2310,0.0,0.0,0.0,7.18,2.69,0.0
20231117:0010,0.0,0.0,0.0,7.28,3.1,0.0
20231117:0110,0.0,0.0,0.0,7.08,3.24,0.0
20231117:0210,0.0,0.0,0.0,7.06,3.38,0.0
20231117:0310,0.0,0.0,0.0,6.73,3.38,0.0
20231117:0410,0.0,0.0,0.0,6.27,3.24,0.0
20231117:0510,0.0,0.0,0.0,5.87,3.1,0.0
20231117:0610,0.0,0.0,0.0,5.61,3.24,0.0
20231117:0710,0.0,0.0,0.0,5.74,2.83,0.0
20231117:0810,120.3,152.61,8.19,6.27,3.03,0.0
20231117:0910,515.15,602.79,14.63,7.1,2.76,0.0
20231117:1010,555.36,650.16,19.19,8.66,3.86,0.0
20231117:1110,622.95,735.12,21.44,9.54,4.07,0.0
20231117:1210,594.42,702.36,21.15,10.46,4.21,0.0
20231117:1310,524.15,619.01,18.33,10.73,3.86,0.0
20231117:1410,124.48,159.76,13.3,10.79,3.52,0.0
20231117:1510,0.3,6.44,6.5,10.39,2.69,0.0
20231117:1610,0.0,0.0,0.0,9.52,2.21,0.0
20231117:1710,0.0,0.0,0.0,8.67,2.0,0.0
20231117:1810,0.0,0.0,0.0,7.8,2.0,0.0
20231117:1910,0.0,0.0,0.0,6.48,1.93,0.0
20231117:2010,0.0,0.0,0.0,5.83,1.79,0.0
20231117:2110,0.0,0.0,0.0,5.92,1.72,0.0
20231117:2210,0.0,0.0,0.0,6.47,1.86,0.0
20231117:2310,0.0,0.0,0.0,6.8,1.93,0.0
20231118:0010,0.0,0.0,0.0,7.04,1.93,0.0
20231118:0110,0.0,0.0,0.0,7.36,2.14,0.0
20231118:0210,0.0,0.0,0.0,7.46,2.55,0.0
20231118:0310,0.0,0.0,0.0,7.73,2.76,0.0
20231118:0410,0.0,0.0,0.0,7.91,2.97,0.0
20231118:0510,0.0,0.0,0.0,8.06,3.38,0.0
20231118:0610,0.0,0.0,0.0,8.24,3.93,0.0
20231118:0710,0.0,0.0,0.0,8.49,4.34,0.0
20231118:0810,6.84,18.4,7.96,8.68,5.03,0.0
20231118:0910,9.26,22.08,14.39,8.85,5.52,0.0
20231118:1010,20.59,37.72,18.94,9.13,5.59,0.0
20231118:1110,21.25,38.64,21.2,9.53,5.59,0.0
20231118:1210,32.02,52.43,20.91,10.05,5.72,0.0
20231118:1310,24.67,43.23,18.12,10.55,5.59,0.0
20231118:1410,11.67,25.76,13.11,10.93,5.59,0.0
